date,station,average
1998-03-10,505,3.9
1998-03-11,505,3.5
1998-03-12,505,3.4
1998-03-13,505,3.6
1998-03-14,505,4.0
1998-03-15,505,4.4
1998-03-16,505,4.6
1998-03-17,505,4.3
1998-03-18,505,4.3
1998-03-19,505,4.5
1998-03-20,505,4.4
1998-03-21,505,4.4
1998-03-22,505,4.8
1998-03-23,505,4.6
1998-03-24,505,4.5
1998-03-25,505,3.8
1998-03-26,505,5.3
1998-03-27,505,6.0
1998-03-28,505,7.0
1998-03-29,505,8.5
1998-03-30,505,8.4
1998-03-31,505,8.6
1998-04-01,505,7.5
1998-04-02,505,7.3
1998-04-03,505,7.4
1998-04-04,505,7.6
1998-04-05,505,7.7
1998-04-06,505,8.1
1998-04-07,505,8.0
1998-04-08,505,7.8
1998-04-09,505,7.8
1998-04-10,505,7.9
1998-04-11,505,7.8
1998-04-12,505,7.8
1998-04-13,505,8.0
1998-04-14,505,8.8
1998-04-15,505,9.3
1998-04-16,505,8.1
1998-04-17,505,8.3
1998-04-18,505,8.4
1998-04-19,505,7.5
1998-04-20,505,6.4
1998-04-21,505,5.9
1998-04-22,505,6.5
1998-04-23,505,7.4
1998-04-24,505,7.7
1998-04-25,505,7.9
1998-04-26,505,8.0
1998-04-27,505,7.8
1998-04-28,505,7.9
1998-04-29,505,6.9
1998-04-30,505,6.7
1998-05-01,505,6.8
1998-05-02,505,8.0
1998-05-03,505,9.0
1998-05-04,505,9.3
1998-05-05,505,9.1
1998-05-06,505,8.6
1998-05-07,505,7.6
1998-05-08,505,7.5
1998-05-09,505,7.2
1998-05-10,505,7.4
1998-05-11,505,7.9
1998-05-12,505,8.4
1998-05-13,505,8.6
1998-05-14,505,8.6
1998-05-15,505,8.4
1998-05-16,505,8.0
1998-05-17,505,8.1
1998-05-18,505,7.8
1998-05-19,505,7.2
1998-05-20,505,5.3
1998-05-21,505,4.3
1998-05-22,505,4.1
1998-05-23,505,4.1
1998-05-24,505,4.1
1998-05-25,505,3.8
1998-05-26,505,3.7
1998-05-27,505,3.8
1998-05-28,505,4.3
1998-05-29,505,4.4
1998-05-30,505,4.2
1998-05-31,505,4.4
1998-06-01,505,4.4
1998-06-02,505,4.6
1998-06-03,505,4.7
1998-06-04,505,4.6
1998-06-05,505,4.6
1998-06-06,505,4.3
1998-06-07,505,4.4
1998-06-08,505,4.4
1998-06-09,505,4.5
1998-06-10,505,4.7
1998-06-11,505,5.1
1998-06-12,505,4.9
1998-06-13,505,4.7
1998-06-14,505,4.5
1998-06-15,505,4.0
1998-06-16,505,3.7
1998-06-17,505,3.3
1998-06-18,505,2.8
1998-06-19,505,2.7
1998-06-20,505,2.5
1998-06-21,505,2.1
1998-06-22,505,2.0
1998-06-23,505,2.0
1998-06-24,505,2.2
1998-06-25,505,2.2
1998-06-26,505,2.3
1998-06-27,505,1.9
1998-06-28,505,1.9
1998-06-29,505,1.9
1998-06-30,505,1.5
1998-07-01,505,1.4
1998-07-02,505,1.4
1998-07-03,505,1.2
1995-02-02,531,12.1
1995-02-03,531,12.2
1995-02-09,531,11.8
1995-02-19,531,12.7
1995-02-23,531,13.2
1995-03-04,531,9.1
1995-03-05,531,10.6
1995-03-10,531,10.0
1995-03-20,531,10.1
1995-03-26,531,11.8
1995-04-03,531,11.6
1995-04-04,531,12.1
1995-04-10,531,12.2
1995-04-18,531,11.8
1995-04-24,531,12.7
1995-05-02,531,13.2
1995-05-03,531,13.7
1995-05-09,531,13.5
1995-05-17,531,12.3
1995-05-23,531,10.2
1995-05-31,531,8.4
1995-06-02,531,7.8
1995-06-07,531,6.2
1995-06-16,531,7.9
1995-06-21,531,5.4
1995-07-01,531,3.0
1995-07-07,531,1.4
1995-07-15,531,1.5
1995-07-20,531,0.8
1995-07-31,531,0.2
1996-01-01,531,1.9
1996-01-02,531,1.7
1996-01-03,531,1.7
1996-01-04,531,2.1
1996-01-05,531,2.5
1996-01-06,531,3.0
1996-01-07,531,3.6
1996-01-08,531,4.0
1996-01-09,531,4.9
1996-01-10,531,4.5
1996-01-11,531,3.8
1996-01-12,531,3.5
1996-01-13,531,3.5
1996-01-14,531,3.2
1996-01-15,531,3.2
1996-01-16,531,3.4
1996-01-17,531,3.7
1996-01-18,531,4.1
1996-01-19,531,4.9
1996-01-20,531,5.4
1996-01-21,531,5.9
1996-01-22,531,7.3
1996-01-23,531,8.1
1996-01-24,531,7.8
1996-01-25,531,7.8
1996-01-26,531,7.2
1996-01-27,531,7.3
1996-01-28,531,7.3
1996-01-29,531,7.2
1996-01-30,531,7.2
1996-01-31,531,6.6
1996-02-01,531,7.2
1996-02-02,531,8.3
1996-02-03,531,9.6
1996-02-04,531,10.3
1996-02-05,531,10.1
1996-02-06,531,9.8
1996-02-07,531,9.7
1996-02-08,531,9.4
1996-02-09,531,9.3
1996-02-10,531,9.2
1996-02-11,531,9.3
1996-02-12,531,9.2
1996-02-13,531,9.2
1996-02-14,531,9.1
1996-02-15,531,8.8
1996-02-16,531,8.5
1996-02-17,531,8.5
1996-02-18,531,8.4
1996-02-19,531,8.7
1996-02-20,531,8.8
1996-02-21,531,9.2
1996-02-22,531,9.6
1996-02-23,531,10.1
1996-02-24,531,11.0
1996-02-25,531,11.5
1996-02-26,531,11.4
1996-02-27,531,11.3
1996-02-28,531,11.0
1996-02-29,531,10.8
1996-03-01,531,10.8
1996-03-02,531,10.9
1996-03-03,531,10.8
1996-03-04,531,11.0
1996-03-05,531,11.3
1996-03-06,531,11.8
1996-03-07,531,11.6
1996-03-08,531,11.4
1996-03-09,531,11.4
1996-03-10,531,11.2
1996-03-11,531,11.1
1996-03-12,531,10.9
1996-03-13,531,10.9
1996-03-14,531,10.7
1996-03-15,531,10.5
1996-03-16,531,10.1
1996-03-17,531,9.4
1996-03-18,531,9.1
1996-03-19,531,9.0
1996-03-20,531,9.4
1996-03-21,531,9.9
1996-03-22,531,10.6
1996-03-23,531,11.4
1996-03-24,531,11.9
1996-03-25,531,12.2
1996-03-26,531,12.0
1996-03-27,531,11.8
1996-03-28,531,11.8
1996-03-29,531,11.5
1996-03-30,531,11.4
1996-03-31,531,11.6
1996-04-01,531,12.0
1996-04-02,531,12.2
1996-04-03,531,12.4
1996-04-04,531,12.6
1996-04-05,531,12.8
1996-04-06,531,13.6
1996-04-07,531,13.5
1996-04-08,531,13.5
1996-04-09,531,13.6
1996-04-10,531,13.5
1996-04-11,531,13.4
1996-04-12,531,13.1
1996-04-13,531,12.9
1996-04-14,531,12.8
1996-04-15,531,12.7
1996-04-16,531,12.8
1996-04-17,531,13.0
1996-04-18,531,13.3
1996-04-19,531,11.2
1996-04-20,531,9.3
1996-04-21,531,9.9
1996-04-22,531,10.6
1996-04-23,531,11.4
1996-04-24,531,11.9
1996-04-25,531,12.2
1996-04-26,531,12.0
1996-04-27,531,11.8
1996-04-28,531,11.8
1996-04-29,531,11.5
1996-04-30,531,10.5
1996-05-01,531,10.1
1996-05-02,531,9.6
1996-05-03,531,9.3
1996-05-04,531,8.9
1996-05-05,531,8.6
1996-05-06,531,7.8
1996-05-07,531,7.4
1996-05-08,531,7.3
1996-05-09,531,7.1
1996-05-10,531,6.9
1996-05-11,531,6.8
1996-05-12,531,6.9
1996-05-13,531,6.8
1996-05-14,531,6.8
1996-05-15,531,6.9
1996-05-16,531,6.6
1996-05-17,531,6.7
1996-05-18,531,6.7
1996-05-19,531,6.3
1996-05-20,531,5.9
1996-05-21,531,5.3
1996-05-22,531,4.7
1996-05-23,531,4.2
1996-05-24,531,3.8
1996-05-25,531,3.5
1996-05-26,531,3.1
1996-05-27,531,3.0
1996-05-28,531,3.2
1996-05-29,531,3.4
1996-05-30,531,3.5
1996-05-31,531,0.0
1996-06-01,531,3.5
1996-06-02,531,6.0
1996-06-03,531,5.2
1996-06-04,531,4.8
1996-06-05,531,4.0
1996-06-06,531,3.9
1996-06-07,531,3.9
1996-06-08,531,3.3
1996-06-09,531,2.4
1996-06-10,531,1.9
1996-06-11,531,1.7
1996-06-12,531,1.7
1996-06-13,531,1.4
1996-06-14,531,1.3
1996-06-15,531,1.1
1996-06-16,531,1.2
1996-06-17,531,1.3
1996-06-18,531,1.4
1996-06-19,531,1.3
1996-06-20,531,1.2
1996-06-21,531,1.1
1996-06-22,531,1.0
1996-06-23,531,1.0
1996-06-24,531,1.1
1996-06-25,531,1.2
1996-06-26,531,1.1
1996-06-27,531,0.7
1996-06-28,531,0.8
1996-06-29,531,0.7
1996-06-30,531,0.6
1997-01-01,531,0.2
1997-01-02,531,0.2
1997-01-03,531,0.3
1997-01-04,531,0.3
1997-01-05,531,0.5
1997-01-06,531,1.1
1997-01-07,531,1.4
1997-01-08,531,2.4
1997-01-09,531,3.2
1997-01-10,531,4.2
1997-01-11,531,4.8
1997-01-12,531,6.1
1997-01-13,531,5.1
1997-01-14,531,4.4
1997-01-15,531,3.2
1997-01-16,531,2.4
1997-01-17,531,2.1
1997-01-18,531,1.4
1997-01-19,531,1.2
1997-01-20,531,0.9
1997-01-21,531,1.3
1997-01-22,531,1.7
1997-01-23,531,1.8
1997-01-24,531,2.0
1997-01-25,531,3.0
1997-01-26,531,3.8
1997-01-27,531,3.7
1997-01-28,531,3.9
1997-01-29,531,3.9
1997-01-30,531,2.2
1997-01-31,531,2.5
1997-02-01,531,2.6
1997-02-02,531,2.3
1997-02-03,531,2.3
1997-02-04,531,2.6
1997-02-05,531,3.1
1997-02-06,531,4.3
1997-02-07,531,6.1
1997-02-08,531,6.9
1997-02-09,531,7.4
1997-02-10,531,7.9
1997-02-11,531,8.1
1997-02-12,531,7.9
1997-02-13,531,8.1
1997-02-14,531,7.5
1997-02-15,531,7.2
1997-02-16,531,6.4
1997-02-17,531,6.0
1997-02-18,531,5.6
1997-02-19,531,5.3
1997-02-20,531,6.1
1997-02-21,531,6.6
1997-02-22,531,7.2
1997-02-23,531,7.7
1997-02-24,531,7.3
1997-02-25,531,7.3
1997-02-26,531,7.3
1997-02-27,531,7.8
1997-02-28,531,7.6
1997-03-01,531,7.0
1997-03-02,531,6.3
1997-03-03,531,5.7
1997-03-04,531,5.5
1997-03-05,531,5.5
1997-03-06,531,5.6
1997-03-07,531,6.7
1997-03-08,531,7.6
1997-03-09,531,9.8
1997-03-10,531,10.3
1997-03-11,531,9.4
1997-03-12,531,9.3
1997-03-13,531,9.1
1997-03-14,531,8.7
1997-03-15,531,8.2
1997-03-16,531,7.8
1997-03-17,531,7.1
1997-03-18,531,6.5
1997-03-19,531,6.3
1997-03-20,531,6.4
1997-03-21,531,7.0
1997-03-22,531,7.7
1997-03-23,531,8.1
1997-03-24,531,8.6
1997-03-25,531,9.1
1997-03-26,531,9.2
1997-03-27,531,9.6
1997-03-28,531,9.9
1997-03-29,531,10.2
1997-03-30,531,10.5
1997-03-31,531,11.1
1997-04-01,531,10.6
1997-04-02,531,10.4
1997-04-03,531,10.0
1997-04-04,531,9.7
1997-04-05,531,10.0
1997-04-06,531,10.3
1997-04-07,531,10.5
1997-04-08,531,10.7
1997-04-09,531,10.8
1997-04-10,531,10.4
1997-04-11,531,9.5
1997-04-12,531,9.0
1997-04-13,531,8.5
1997-04-14,531,7.8
1997-04-15,531,7.2
1997-04-16,531,6.3
1997-04-17,531,5.8
1997-04-18,531,5.9
1997-04-19,531,5.8
1997-04-20,531,5.8
1997-04-21,531,6.4
1997-04-22,531,6.8
1997-04-23,531,7.3
1997-04-24,531,7.9
1997-04-25,531,8.0
1997-04-26,531,7.7
1997-04-27,531,7.2
1997-04-28,531,7.0
1997-04-29,531,7.1
1997-04-30,531,7.3
1997-05-01,531,7.5
1997-05-02,531,7.8
1997-05-03,531,7.9
1997-05-04,531,8.1
1997-05-05,531,8.3
1997-05-06,531,8.6
1997-05-07,531,8.7
1997-05-08,531,8.4
1997-05-09,531,8.4
1997-05-10,531,8.5
1997-05-11,531,8.5
1997-05-12,531,8.4
1997-05-13,531,8.0
1997-05-14,531,7.7
1997-05-15,531,7.4
1997-05-16,531,7.0
1997-05-17,531,6.9
1997-05-18,531,6.6
1997-05-19,531,6.5
1997-05-20,531,6.2
1997-05-21,531,5.2
1997-05-22,531,5.6
1997-05-23,531,5.3
1997-05-24,531,4.9
1997-05-25,531,4.7
1997-05-26,531,4.4
1997-05-27,531,3.9
1997-05-28,531,3.7
1997-05-29,531,3.4
1997-05-30,531,3.7
1997-05-31,531,3.2
1997-06-01,531,2.8
1997-06-02,531,1.9
1997-06-03,531,1.7
1997-06-04,531,1.8
1997-06-05,531,2.0
1997-06-06,531,2.3
1997-06-07,531,2.1
1997-06-08,531,2.1
1997-06-09,531,2.1
1997-06-10,531,2.1
1997-06-11,531,1.9
1997-06-12,531,1.8
1997-06-13,531,1.7
1997-06-14,531,3.1
1997-06-15,531,4.1
1997-06-16,531,4.7
1997-06-17,531,5.4
1997-06-18,531,6.1
1997-06-19,531,7.0
1997-06-20,531,8.1
1997-06-21,531,8.3
1997-06-22,531,8.1
1997-06-23,531,7.9
1997-06-24,531,7.6
1997-06-25,531,7.4
1997-06-26,531,7.0
1997-06-27,531,6.5
1997-06-28,531,3.7
1997-06-29,531,6.4
1997-06-30,531,6.3
1998-01-01,531,3.8
1998-01-02,531,3.9
1998-01-03,531,3.7
1998-01-04,531,3.9
1998-01-05,531,3.8
1998-01-06,531,4.1
1998-01-07,531,4.3
1998-01-08,531,4.2
1998-01-09,531,4.0
1998-01-10,531,4.2
1998-01-11,531,4.7
1998-01-12,531,4.7
1998-01-13,531,5.3
1998-01-14,531,5.5
1998-01-15,531,5.6
1998-01-16,531,5.7
1998-01-17,531,5.7
1998-01-18,531,5.0
1998-01-19,531,4.8
1998-01-20,531,5.0
1998-01-21,531,5.1
1998-01-22,531,5.3
1998-01-23,531,5.5
1998-01-24,531,6.1
1998-01-25,531,6.9
1998-01-26,531,7.4
1998-01-27,531,8.3
1998-01-28,531,8.5
1998-01-29,531,8.6
1998-01-30,531,8.4
1998-01-31,531,8.8
1998-02-01,531,9.0
1998-02-02,531,9.4
1998-02-03,531,9.7
1998-02-04,531,10.4
1998-02-05,531,13.0
1998-02-06,531,13.5
1998-02-07,531,12.6
1998-02-08,531,11.5
1998-02-09,531,9.6
1998-02-10,531,10.1
1998-02-11,531,9.4
1998-02-12,531,9.5
1998-02-13,531,8.9
1998-02-14,531,9.0
1998-02-15,531,9.2
1998-02-16,531,7.9
1998-02-17,531,8.5
1998-02-18,531,8.5
1998-02-19,531,11.7
1998-02-20,531,11.9
1998-02-21,531,10.8
1998-02-22,531,10.2
1998-02-23,531,12.1
1998-02-24,531,12.4
1998-02-25,531,11.8
1998-02-26,531,14.0
1998-02-27,531,13.8
1998-02-28,531,14.0
1998-03-01,531,16.6
1998-03-02,531,16.8
1998-03-03,531,16.8
1998-03-04,531,16.3
1998-03-05,531,16.1
1998-03-06,531,15.7
1998-03-07,531,14.8
1998-03-08,531,15.3
1998-03-09,531,14.1
1998-03-10,531,13.7
1998-03-11,531,15.0
1998-03-12,531,14.4
1998-03-13,531,14.8
1998-03-14,531,14.8
1998-03-15,531,14.5
1998-03-16,531,14.5
1998-03-17,531,15.5
1998-03-18,531,14.3
1998-03-19,531,13.3
1998-03-20,531,11.0
1998-03-21,531,11.3
1998-03-22,531,10.7
1998-03-23,531,11.4
1998-03-24,531,12.0
1998-03-25,531,11.9
1998-03-26,531,11.8
1998-03-27,531,11.1
1998-03-28,531,11.1
1998-03-29,531,10.1
1998-03-30,531,12.4
1998-03-31,531,13.4
1998-04-01,531,14.4
1998-04-02,531,15.5
1998-04-03,531,15.0
1998-04-04,531,14.9
1998-04-05,531,15.2
1998-04-06,531,15.3
1998-04-07,531,15.2
1998-04-08,531,13.5
1998-04-09,531,12.8
1998-04-10,531,12.2
1998-04-11,531,12.2
1998-04-12,531,12.4
1998-04-13,531,12.7
1998-04-14,531,13.2
1998-04-15,531,13.1
1998-04-16,531,12.7
1998-04-17,531,12.0
1998-04-18,531,12.7
1998-04-19,531,12.9
1998-04-20,531,13.2
1998-04-21,531,13.3
1998-04-22,531,12.6
1998-04-23,531,13.2
1998-04-24,531,12.6
1998-04-25,531,12.6
1998-04-26,531,12.5
1998-04-27,531,12.5
1998-04-28,531,13.6
1998-04-29,531,14.4
1998-04-30,531,14.4
1998-05-01,531,13.8
1998-05-02,531,12.8
1998-05-03,531,12.5
1998-05-04,531,12.9
1998-05-05,531,12.0
1998-05-06,531,11.7
1998-05-07,531,12.1
1998-05-08,531,12.8
1998-05-09,531,13.0
1998-05-10,531,13.6
1998-05-11,531,13.4
1998-05-12,531,13.2
1998-05-13,531,14.1
1998-05-14,531,13.4
1998-05-15,531,13.1
1998-05-16,531,11.9
1998-05-17,531,10.8
1998-05-18,531,11.6
1998-05-19,531,14.5
1998-05-20,531,13.7
1998-05-21,531,15.4
1998-05-22,531,15.1
1998-05-23,531,14.8
1998-05-24,531,14.8
1998-05-25,531,14.2
1998-05-26,531,14.4
1998-05-27,531,14.0
1998-05-28,531,13.6
1998-05-29,531,14.5
1998-05-30,531,14.5
1998-05-31,531,14.6
1998-06-01,531,13.8
1998-06-02,531,13.8
1998-06-03,531,13.3
1998-06-04,531,14.4
1998-06-05,531,14.5
1998-06-06,531,15.0
1998-06-07,531,14.9
1998-06-08,531,14.0
1998-06-09,531,13.0
1998-06-10,531,13.8
1998-06-11,531,15.1
1998-06-12,531,14.5
1998-06-13,531,14.4
1998-06-14,531,14.4
1998-06-15,531,14.0
1998-06-16,531,13.6
1998-06-17,531,12.8
1998-03-15,551,0.4
1998-03-16,551,0.5
1998-03-17,551,0.3
1998-03-20,551,0.2
1998-03-21,551,0.1
1998-03-22,551,0.3
1998-04-01,551,4.7
1998-04-02,551,5.8
1998-04-05,551,6.5
1998-04-06,551,7.0
1998-04-07,551,6.4
1998-04-13,551,5.7
1998-04-14,551,5.0
1998-04-15,551,4.6
1998-04-19,551,4.5
1998-04-20,551,3.6
1998-04-21,551,3.3
1998-04-29,551,2.4
1998-04-30,551,2.2
1998-05-03,551,1.6
1998-05-04,551,0.8
1998-05-05,551,1.1
1998-05-13,551,3.7
1998-05-14,551,3.5
1998-05-15,551,2.5
1998-05-20,551,1.0
1998-05-21,551,1.1
1998-05-22,551,0.6
1998-05-28,551,0.4
1998-05-29,551,0.3
1998-05-30,551,0.3
1999-02-15,551,0.5
1999-02-16,551,0.6
1999-02-17,551,0.6
1999-02-18,551,0.4
1999-02-19,551,0.5
1999-02-20,551,0.6
1999-02-21,551,0.5
1999-02-22,551,0.4
1999-02-23,551,0.4
1999-02-24,551,0.1
1999-02-25,551,0.3
1999-02-26,551,0.3
1999-02-27,551,0.3
1999-02-28,551,0.7
1999-03-01,551,0.9
1999-03-02,551,1.0
1999-03-03,551,1.0
1999-03-04,551,1.0
1999-03-05,551,0.7
1999-03-06,551,0.6
1999-03-07,551,0.3
1999-03-08,551,0.3
1999-03-09,551,0.2
1999-03-10,551,0.2
1999-03-11,551,0.2
1999-03-12,551,0.2
1999-03-13,551,0.4
1999-03-14,551,0.4
1999-03-15,551,0.6
1999-03-16,551,1.3
1999-03-17,551,1.7
1999-03-18,551,1.9
1999-03-19,551,1.9
1999-03-20,551,2.1
1999-03-21,551,2.0
1999-03-22,551,2.0
1999-03-23,551,2.4
1999-03-24,551,3.2
1999-03-25,551,2.9
1999-03-26,551,2.4
1999-03-27,551,1.7
1999-03-28,551,1.6
1999-03-29,551,1.9
1999-03-30,551,2.5
1999-03-31,551,2.3
1999-04-01,551,2.7
1999-04-02,551,2.7
1999-04-03,551,2.5
1999-04-04,551,2.4
1999-04-05,551,2.0
1999-04-06,551,1.8
1999-04-07,551,1.6
1999-04-08,551,1.1
1999-04-09,551,0.5
1999-04-10,551,0.5
1999-04-11,551,0.3
1999-04-12,551,0.5
1999-04-13,551,0.6
1999-04-14,551,0.6
1999-04-15,551,0.7
1999-04-16,551,0.8
1999-04-17,551,1.0
1999-04-18,551,1.2
1999-04-19,551,1.0
1999-04-20,551,0.9
1999-04-21,551,0.8
1999-04-22,551,0.6
1999-04-23,551,0.3
1999-04-24,551,0.3
1999-04-25,551,0.3
1999-04-26,551,0.3
1999-04-27,551,0.2
1999-04-28,551,0.2
1999-04-29,551,0.2
1999-04-30,551,0.2
2000-03-08,551,0.1
2000-03-09,551,0.2
2000-03-10,551,0.2
2000-03-13,551,0.2
2000-03-14,551,0.2
2000-03-15,551,0.2
2000-03-16,551,0.2
2000-03-17,551,0.2
2000-03-18,551,0.2
2000-03-19,551,0.2
2000-03-20,551,0.3
2000-03-21,551,0.2
2000-03-22,551,0.2
2000-03-23,551,0.2
2000-03-24,551,0.2
2000-03-25,551,0.2
2000-03-26,551,0.1
2000-03-27,551,0.1
2000-03-28,551,0.1
2000-03-29,551,0.1
2000-03-30,551,0.1
2000-03-31,551,0.2
2000-04-01,551,0.1
2000-04-02,551,0.1
2000-04-03,551,0.2
2000-04-04,551,0.2
2000-04-05,551,0.2
2000-04-06,551,0.3
2000-04-07,551,0.3
2000-04-08,551,0.3
2000-04-09,551,0.5
2000-04-10,551,0.5
2000-04-11,551,0.5
2000-04-12,551,0.4
2000-04-13,551,0.4
2000-04-14,551,0.2
2000-04-15,551,0.2
2000-04-16,551,0.2
2000-04-17,551,0.2
2000-04-18,551,0.2
2000-04-19,551,0.2
2000-04-20,551,0.2
2000-04-21,551,0.2
2000-04-22,551,0.2
2000-04-23,551,0.2
2000-04-24,551,0.1
2000-04-25,551,0.2
2000-04-26,551,0.2
2000-04-27,551,0.2
2000-04-28,551,0.2
2000-04-29,551,0.2
2000-04-30,551,0.2
2001-03-01,551,0.1
2001-03-02,551,0.1
2001-03-03,551,0.1
2001-03-04,551,0.1
2001-03-05,551,0.1
2001-03-06,551,0.1
2001-03-07,551,0.1
2001-03-08,551,0.1
2001-03-09,551,0.2
2001-03-10,551,0.5
2001-03-11,551,0.6
2001-03-12,551,0.6
2001-03-13,551,0.8
2001-03-14,551,0.3
2001-03-15,551,0.2
2001-03-16,551,0.1
2001-03-17,551,0.1
2001-03-18,551,0.2
2001-03-19,551,0.2
2001-03-20,551,0.2
2001-03-21,551,0.2
2001-03-22,551,0.2
2001-03-23,551,0.2
2001-03-24,551,0.2
2001-03-25,551,0.2
2001-03-26,551,0.2
2001-03-27,551,0.2
2001-03-28,551,0.2
2001-03-29,551,0.2
2001-03-30,551,0.2
2001-03-31,551,0.2
2001-04-01,551,0.3
2001-04-02,551,0.2
2001-04-03,551,0.2
2001-04-04,551,0.2
2001-04-05,551,0.2
2001-04-06,551,0.2
2001-04-07,551,0.2
2001-04-08,551,0.2
2001-04-09,551,0.2
2001-04-10,551,0.2
2001-04-11,551,0.2
2001-04-12,551,0.2
2001-04-13,551,0.2
2001-04-14,551,0.3
2001-04-15,551,0.2
2001-04-16,551,0.2
2001-04-17,551,0.6
2001-04-18,551,0.2
2001-04-19,551,0.2
2001-04-20,551,0.2
2001-04-21,551,0.2
2001-04-22,551,0.2
2001-04-23,551,0.2
2001-04-24,551,0.3
2001-04-25,551,0.3
2001-04-26,551,0.6
2001-04-27,551,1.0
2001-04-28,551,0.9
2001-04-29,551,0.6
2001-04-30,551,0.4
2002-04-01,551,0.4
2002-04-02,551,0.3
2002-04-03,551,0.2
2002-04-04,551,0.2
2002-04-05,551,0.2
2002-04-06,551,0.2
2002-04-07,551,0.2
2002-04-08,551,0.2
2002-04-09,551,0.3
2002-04-10,551,0.2
2002-04-11,551,0.2
2002-04-12,551,0.5
2002-04-13,551,0.7
2002-04-14,551,0.8
2002-04-15,551,0.9
2002-04-16,551,0.7
2002-04-17,551,0.6
2002-04-18,551,0.6
2002-04-19,551,0.6
2002-04-20,551,0.6
2002-04-21,551,0.5
2002-04-22,551,0.4
2002-04-23,551,0.4
2002-04-24,551,0.5
2002-04-25,551,0.6
2002-04-26,551,0.8
2002-04-27,551,1.1
2002-04-28,551,1.2
2002-04-29,551,1.5
2002-04-30,551,1.4
2002-05-01,551,1.4
2002-05-02,551,1.4
2002-05-03,551,1.5
2002-05-04,551,1.2
2002-05-05,551,1.2
2002-05-06,551,1.0
2002-05-07,551,1.0
2002-05-08,551,1.0
2002-05-09,551,0.6
2002-05-10,551,0.5
2002-05-11,551,0.4
2002-05-12,551,0.4
2002-05-13,551,0.4
2002-05-14,551,0.3
2002-05-15,551,0.4
2002-05-16,551,0.3
2002-05-17,551,0.3
2002-05-18,551,0.3
2002-05-19,551,0.2
2002-05-20,551,0.2
2002-05-21,551,0.2
2002-05-22,551,0.2
2002-05-23,551,0.2
2002-05-24,551,0.2
2002-05-25,551,0.3
2002-05-26,551,0.2
2002-05-27,551,0.2
2002-05-28,551,0.2
2002-05-29,551,0.2
2002-05-30,551,0.2
2002-05-31,551,0.1
2003-04-01,551,0.2
2003-04-02,551,0.2
2003-04-03,551,0.1
2003-04-04,551,0.1
2003-04-05,551,0.2
2003-04-06,551,0.1
2003-04-07,551,0.1
2003-04-08,551,0.0
2003-04-09,551,0.1
2003-04-10,551,0.2
2003-04-11,551,0.2
2003-04-12,551,0.1
2003-04-13,551,0.5
2003-04-14,551,0.2
2003-04-15,551,0.2
2003-04-16,551,0.3
2003-04-17,551,0.3
2003-04-18,551,0.3
2003-04-19,551,0.3
2003-04-20,551,0.3
2003-04-21,551,0.3
2003-04-22,551,0.4
2003-04-23,551,0.4
2003-04-24,551,0.2
2003-04-25,551,0.2
2003-04-26,551,0.2
2003-04-27,551,0.3
2003-04-28,551,0.4
2003-04-29,551,0.5
2003-04-30,551,0.5
2004-02-06,551,0.1
2004-02-07,551,0.1
2004-02-08,551,0.1
2004-02-12,551,0.1
2004-02-13,551,0.1
2004-02-14,551,0.1
2004-02-19,551,0.1
2004-02-20,551,0.1
2004-02-21,551,0.1
2004-02-27,551,0.1
2004-02-28,551,0.1
2004-02-29,551,0.1
2004-03-01,551,0.1
2004-03-02,551,0.1
2004-03-03,551,0.2
2004-03-04,551,0.6
2004-03-05,551,1.0
2004-03-06,551,1.7
2004-03-07,551,2.2
2004-03-08,551,2.4
2004-03-09,551,2.1
2004-03-10,551,1.7
2004-03-11,551,1.6
2004-03-12,551,0.8
2004-03-13,551,0.6
2004-03-14,551,1.1
2004-03-15,551,1.1
2004-03-16,551,1.3
2004-03-17,551,0.7
2004-03-18,551,0.7
2004-03-19,551,0.9
2004-03-20,551,1.1
2004-03-21,551,1.2
2004-03-22,551,1.1
2004-03-23,551,1.1
2004-03-24,551,1.0
2004-03-25,551,0.8
2004-03-26,551,0.8
2004-03-27,551,0.6
2004-03-28,551,0.9
2004-03-29,551,1.0
2004-03-30,551,0.6
2004-03-31,551,0.6
2005-02-17,551,0.0
2005-02-18,551,0.0
2005-02-19,551,0.0
2005-02-23,551,0.4
2005-02-24,551,0.1
2005-02-25,551,0.1
2005-03-01,551,0.2
2005-03-02,551,0.2
2005-03-03,551,0.2
2005-03-04,551,0.2
2005-03-05,551,0.3
2005-03-06,551,0.3
2005-03-07,551,0.2
2005-03-08,551,0.0
2005-03-09,551,0.0
2005-03-10,551,0.0
2005-03-11,551,0.0
2005-03-12,551,0.0
2005-03-13,551,0.2
2005-03-14,551,0.5
2005-03-15,551,0.6
2005-03-16,551,0.6
2005-03-17,551,0.7
2005-03-18,551,1.0
2005-03-19,551,0.9
2005-03-20,551,0.7
2005-03-21,551,0.7
2005-03-22,551,0.5
2005-03-23,551,0.4
2005-03-24,551,0.5
2005-03-25,551,1.3
2005-03-26,551,2.5
2005-03-27,551,2.3
2005-03-28,551,2.0
2005-03-29,551,2.2
2005-03-30,551,1.7
2005-03-31,551,1.3
2005-04-01,551,1.0
2005-04-02,551,1.5
2005-04-03,551,1.8
2005-04-04,551,2.3
2005-04-05,551,2.9
2005-04-06,551,2.2
2005-04-07,551,2.2
2005-04-08,551,1.7
2005-04-09,551,1.7
